Quantity,Unit Price,Discount,Sales,Profit,Region_North,Region_South,Region_West,City_Amritsar,City_Bangalore,City_Bhubaneswar,City_Chandigarh,City_Chennai,City_Coimbatore,City_Delhi,City_Goa,City_Guwahati,City_Hyderabad,City_Jaipur,City_Kolkata,City_Lucknow,City_Mumbai,City_Patna,City_Pune,City_Ranchi,City_Surat,City_Thiruvananthapuram,Category_Books,Category_Clothing,Category_Electronics,Category_Furniture,Category_Groceries,Category_Home Decor,Category_Kitchen,Category_Sports,Category_Toys,Sub-Category_Action Figure,Sub-Category_Bed,Sub-Category_Biography,Sub-Category_Board Game,Sub-Category_Cabinet,Sub-Category_Camera,Sub-Category_Chair,Sub-Category_Clock,Sub-Category_Comics,Sub-Category_Cookware Set,Sub-Category_Cricket Bat,Sub-Category_Cushion,Sub-Category_Doll,Sub-Category_Dumbbells,Sub-Category_Face Cream,Sub-Category_Fiction,Sub-Category_Football,Sub-Category_Foundation,Sub-Category_Headphones,Sub-Category_Juicer,Sub-Category_Kids Wear,Sub-Category_Lamp,Sub-Category_Laptop,Sub-Category_Lipstick,Sub-Category_Men's Wear,Sub-Category_Microwave,Sub-Category_Mixer Grinder,Sub-Category_Mobile,Sub-Category_Non-Fiction,Sub-Category_Oil,Sub-Category_Perfume,Sub-Category_Puzzle,Sub-Category_RC Car,Sub-Category_Refrigerator,Sub-Category_Rice,Sub-Category_Shampoo,Sub-Category_Shoes,Sub-Category_Smartwatch,Sub-Category_Sofa,Sub-Category_Spices,Sub-Category_Sugar,Sub-Category_Table,Sub-Category_Tennis Racket,Sub-Category_Textbook,Sub-Category_Vase,Sub-Category_Wall Art,Sub-Category_Wheat,Sub-Category_Women's Wear,Sub-Category_Yoga Mat,Payment Mode_Credit Card,Payment Mode_Debit Card,Payment Mode_Net Banking,Payment Mode_UPI,Year,Month,Day,Quarter,Weekday_Monday,Weekday_Saturday,Weekday_Sunday,Weekday_Thursday,Weekday_Tuesday,Weekday_Wednesday,Is_Weekend_True,Month_sin,Month_cos,Day_sin,Day_cos,Product_Avg_Sales,Product_Avg_Profit,Product_Order_Count
3,55843,10,150776.1,23835.95,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2025,10,1,4,0,0,0,0,0,1,0,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,150776.1,23835.95,1
5,60512,5,287432.0,41217.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2025,9,3,3,0,0,0,0,0,1,0,-1.0,-1.8369701987210297e-16,0.5712682150947923,0.8207634412072763,175570.6,22557.75,2
1,70834,10,63750.6,4232.48,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2025,1,22,1,0,0,0,0,0,1,0,0.49999999999999994,0.8660254037844387,-0.9680771188662041,-0.2506525322587213,63750.6,4232.48,1
1,33485,0,33485.0,6131.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,4,28,2,0,0,1,0,0,0,1,0.8660254037844387,-0.4999999999999998,-0.5712682150947924,0.8207634412072763,122844.9,29165.005,2
5,8568,5,40698.0,3935.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,5,4,2,0,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387,0.7247927872291199,0.6889669190756866,40698.0,3935.7,1
4,64645,5,245651.0,51927.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2025,5,6,2,0,0,0,0,1,0,0,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203,245651.0,51927.61,1
5,12976,0,64880.0,11967.13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,9,2,3,0,0,0,0,1,0,0,-1.0,-1.8369701987210297e-16,0.39435585511331855,0.9189578116202306,75903.9,13094.74,2
3,27698,20,66475.2,8946.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2024,4,15,2,1,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.10116832198743272,-0.994869323391895,45605.1,7212.030000000001,2
2,28261,15,48043.7,10879.68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2023,12,9,4,0,1,0,0,0,0,1,-2.4492935982947064e-16,1.0,0.9680771188662043,-0.2506525322587204,48043.7,10879.68,1
5,42462,0,212310.0,11609.02,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,5,19,2,0,0,1,0,0,0,1,0.49999999999999994,-0.8660254037844387,-0.651372482722222,-0.7587581226927911,212310.0,11609.02,1
4,62926,0,251704.0,40267.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2023,12,5,4,0,0,0,0,1,0,0,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,167132.0,24091.81,2
4,73473,15,249808.2,56964.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,10,16,4,0,0,0,0,0,1,0,-0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952,188625.81666666665,34364.75,3
3,29226,15,74526.3,17899.47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,10,9,4,0,0,0,0,0,1,0,-0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204,74526.3,17899.47,1
2,9860,10,17748.0,4403.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2025,5,16,2,0,0,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,-0.10116832198743204,-0.9948693233918952,19447.15,4476.865,2
5,17665,0,88325.0,17529.47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2025,4,30,2,0,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,-0.20129852008866114,0.9795299412524943,88325.0,17529.47,1
2,13751,15,23376.7,5552.74,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,4,9,2,0,0,0,0,1,0,0,0.8660254037844387,-0.4999999999999998,0.9680771188662043,-0.2506525322587204,23376.7,5552.74,1
5,11226,10,50517.0,2567.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,1,26,1,0,0,1,0,0,0,1,0.49999999999999994,0.8660254037844387,-0.848644257494751,0.5289640103269624,50517.0,2567.28,1
4,70618,5,268348.4,50743.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,12,27,4,0,0,0,0,0,1,0,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,242040.90000000002,51123.45,2
3,37492,15,95604.6,19263.79,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,6,23,2,0,0,1,0,0,0,1,1.2246467991473532e-16,-1.0,-0.9987165071710528,-0.05064916883871355,95604.6,19263.79,1
2,34997,0,69994.0,11129.92,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,6,22,2,0,1,0,0,0,0,1,1.2246467991473532e-16,-1.0,-0.9680771188662041,-0.2506525322587213,145277.75,29895.35,2
2,71572,10,128829.6,14012.66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2025,5,28,2,0,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.5712682150947924,0.8207634412072763,128829.6,14012.66,1
5,38936,5,184946.0,30144.65,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,2,23,1,0,0,0,0,0,0,0,0.8660254037844386,0.5000000000000001,-0.9987165071710528,-0.05064916883871355,184946.0,30144.65,1
1,19506,0,19506.0,2911.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2023,11,24,4,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.9884683243281114,0.15142777750457667,19506.0,2911.1,1
5,48227,10,217021.5,52730.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2025,1,2,1,0,0,0,1,0,0,0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,217021.5,52730.72,1
3,2697,5,7686.45,387.48,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2024,8,31,3,0,1,0,0,0,0,1,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,7686.45,387.48,1
4,47678,20,152569.6,13719.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,6,18,2,0,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,-0.4853019625310808,-0.8743466161445822,196278.8,29939.66,2
1,39545,15,33613.25,4294.42,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,4,1,2,0,0,0,0,1,0,0,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945,33613.25,4294.42,1
5,60787,15,258344.75,33333.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,3,14,1,0,0,0,1,0,0,0,1.0,6.123233995736766e-17,0.29936312297335804,-0.9541392564000488,162667.25,18194.526666666665,3
1,26035,20,20828.0,2957.26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,12,9,4,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.9680771188662043,-0.2506525322587204,20828.0,2957.26,1
5,41865,10,188392.5,36655.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,1,17,1,0,0,0,0,0,0,0,0.49999999999999994,0.8660254037844387,-0.2993631229733582,-0.9541392564000488,188392.5,36655.65,1
4,76576,10,275673.6,39540.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2025,3,4,1,0,0,0,0,1,0,0,1.0,6.123233995736766e-17,0.7247927872291199,0.6889669190756866,275673.6,39540.52,1
2,33749,20,53998.4,6954.99,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,4,10,2,0,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.8978045395707416,-0.4403941515576344,53998.4,6954.99,1
4,46014,15,156447.6,8166.96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,7,5,3,0,0,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.8486442574947509,0.5289640103269624,156447.6,8166.96,1
5,55423,10,249403.5,15673.19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,2,17,1,1,0,0,0,0,0,0,0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488,177354.25,20969.635000000002,2
5,5463,5,25949.25,1306.37,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,12,5,4,0,0,0,0,1,0,0,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,25949.25,1306.37,1
1,4714,0,4714.0,547.63,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,12,13,4,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.48530196253108104,-0.8743466161445821,4714.0,547.63,1
4,31170,10,112212.0,22964.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2025,6,20,2,0,0,0,0,0,0,0,1.2246467991473532e-16,-1.0,-0.7907757369376986,-0.6121059825476627,112212.0,22964.29,1
1,8927,20,7141.6,1373.47,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2024,7,20,3,0,1,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.7907757369376986,-0.6121059825476627,7141.6,1373.47,1
1,16256,5,15443.2,1764.79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,11,1,4,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.20129852008866006,0.9795299412524945,56391.049999999996,12206.16,2
2,22240,0,44480.0,8602.03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2025,6,2,2,1,0,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306,93186.95,8859.19,2
3,62172,0,186516.0,23035.44,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,3,29,1,0,0,0,0,0,0,0,1.0,6.123233995736766e-17,-0.3943558551133187,0.9189578116202306,186516.0,23035.44,1
5,39458,5,187425.5,44132.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,11,15,4,0,0,0,0,0,1,0,-0.5000000000000004,0.8660254037844384,0.10116832198743272,-0.994869323391895,187425.5,44132.79,1
4,34376,5,130628.8,15353.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,12,25,4,0,0,0,0,0,1,0,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203,142998.3625,10062.7375,4
4,53084,15,180485.6,19220.42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2025,2,26,1,0,0,0,0,0,1,0,0.8660254037844386,0.5000000000000001,-0.848644257494751,0.5289640103269624,161305.90000000002,15533.34,2
3,60656,0,181968.0,26322.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,6,8,2,0,0,1,0,0,0,1,1.2246467991473532e-16,-1.0,0.9987165071710528,-0.05064916883871264,181968.0,26322.7,1
1,73564,15,62529.4,13309.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2025,1,29,1,0,0,0,0,0,1,0,0.49999999999999994,0.8660254037844387,-0.3943558551133187,0.9189578116202306,43985.375,7364.545,2
5,26060,5,123785.0,24340.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2025,1,11,1,0,1,0,0,0,0,1,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626,123785.0,24340.25,1
4,72702,5,276267.6,35015.76,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,1,8,1,0,0,0,0,0,1,0,0.49999999999999994,0.8660254037844387,0.9987165071710528,-0.05064916883871264,174856.05,22811.7,2
2,40818,20,65308.8,5824.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,1,12,1,0,0,0,0,0,0,0,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.7587581226927909,65308.8,5824.16,1
3,24183,0,72549.0,17203.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,5,31,2,0,0,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,45249.3,9953.85,2
